date,connection,population,actual_limit,factor,consumption,sarima_prediction,arima_prediction
2020-04-06,4789,22982,3102570,1.1276242554083993,3498533,3653843.925058301,3669683.444520886
2020-04-07,4791,22992,3103920,1.1776738678758305,3655405,3606549.1289551086,3588396.2811919204
2020-04-08,4791,22992,3103920,1.1953383926482826,3710234,3626972.4010722577,3628803.89385679
2020-04-09,4792,22996,3104460,1.1872409326319175,3685741,3641754.83023526,3665233.104700092
2020-04-10,4792,22996,3104460,1.1700494111864062,3632371,3660131.732745265,3665907.3658851655
2020-04-11,4792,22996,3104460,1.156587691710356,3590580,3646205.5141237774,3647502.890377242
2020-04-12,4793,23001,3105135,1.1996111493878847,3724954,3636563.4821747835,3621621.5915519213
2020-04-13,4794,23006,3105810,1.1606963736101594,3604902,3652984.2499718145,3675915.842733508
2020-04-14,4795,23011,3106485,1.1571783562216909,3594757,3648381.1092926064,3637388.078600884
2020-04-15,4796,23016,3107160,1.1885907701841267,3693141,3626331.4727298883,3620064.38391763
2020-04-16,4800,23035,3109725,1.1376447379052717,3537762,3650138.6433829926,3658202.109369175
2020-04-17,4800,23035,3109725,1.1274982659154429,3506209,3615346.8049081387,3595764.9892221414
2020-04-18,4800,23035,3109725,1.2008381303256304,3734276,3591716.2835971983,3569396.3171596644
2020-04-19,4800,23035,3109725,1.198984971428122,3728513,3622487.1437928197,3648211.380152783
2020-04-20,4800,23035,3109725,1.1824118990095984,3676975,3656285.501353273,3672408.1715042
2020-04-21,4800,23035,3109725,1.157699008777119,3600125,3656218.629264436,3663548.424153054
2020-04-22,4801,23039,3110265,1.1380144743804752,3539526,3646976.267687998,3635670.182449245
2020-04-23,4803,23049,3111615,1.1164455293742863,3473948,3613671.4047355894,3599369.587699835
2020-04-24,4803,23049,3111615,1.1302802192460923,3516996,3579478.317149392,3552638.521057287
2020-04-25,4804,23054,3112290,1.1743844003911152,3655024,3558085.4296969255,3547484.8888116414
2020-04-26,4805,23059,3112965,1.199159066665635,3732940,3591112.7784461705,3599352.4968412537
2020-04-27,4805,23059,3112965,1.186517878547713,3693588,3620693.131941543,3651151.2442798805
2020-04-28,4808,23073,3114855,1.191530799925095,3711445,3646317.101442624,3659019.308965207
2020-04-29,4809,23078,3115530,1.194104530790704,3720268,3660054.7784850886,3680328.0167766274
2020-04-30,4810,23083,3116205,1.1886284182873117,3704009,3678303.341593598,3686317.6698011076
2020-05-01,4811,23087,3116745,1.1985376241028491,3735536,3679332.050185668,3692252.9660222316
2020-05-02,4811,23087,3116745,1.1770978281091575,3668713,3699718.4414079613,3709537.06564378
2020-05-03,4813,23097,3118095,1.2375458467057183,3858785,3686791.167248278,3690762.124747764
2020-05-04,4814,23102,3118770,1.1719474200215492,3655034,3738521.3633595277,3767461.483491871
2020-05-05,4814,23102,3118770,1.1918052799214855,3716966,3710896.7071337025,3704531.199177788
2020-05-06,4814,23102,3118770,1.159665322845879,3616729,3716847.0482029445,3716438.5174796013
2020-05-07,4814,23102,3118770,1.165074611241292,3633599,3682449.329295859,3670885.4547120356
2020-05-08,4814,23102,3118770,1.197142937560808,3733613,3678451.309884795,3661507.3822224303
2020-05-09,4815,23107,3119445,1.1581729711381517,3612856,3683543.8283473365,3697617.9167512394
2020-05-10,4816,23111,3119985,1.1829562959331863,3690805,3672604.329091685,3653752.136739366
2020-05-11,4816,23111,3119985,1.2414496891134663,3873304,3672354.8732689563,3673653.4431818817
2020-05-12,4817,23116,3120660,1.175235224600253,3667509,3729733.5132117444,3765009.6551174913
2020-05-13,4817,23116,3120660,1.211134034556964,3779537,3705007.540618909,3703295.3571141413
2020-05-14,4818,23121,3121335,1.2190648838422546,3805109,3733502.943937716,3743437.023761167
2020-05-15,4818,23121,3121335,1.194357576356476,3727990,3743686.4101420133,3760080.6101441174
2020-05-16,4819,23126,3122010,1.1619378812418728,3627581,3749038.6664248314,3743497.921670992
2020-05-17,4819,23126,3122010,1.2112237846929623,3781452,3709556.1730903974,3693006.162410654
2020-05-18,4821,23135,3123225,1.159971166497272,3622850,3734999.123273595,3743950.727910931
2020-05-19,4823,23145,3124575,1.169800836356233,3655130,3695766.070898701,3685469.8813799038
2020-05-20,4823,23145,3124575,1.2068265455581957,3770820,3694957.7093251217,3680271.657526208
2020-05-21,4823,23145,3124575,1.1710939318189766,3659170,3704694.2063916055,3725953.842345634
2020-05-22,4823,23145,3124575,1.226437708669418,3832096,3701567.456377905,3689243.628958198
2020-05-23,4823,23145,3124575,1.234622707049546,3857671,3728353.663753004,3755984.389623784
2020-05-24,4824,23150,3125250,1.221236387562539,3816669,3769169.1179318405,3789292.1355279153
2020-05-25,4824,23150,3125250,1.1974300546237338,3742268,3772561.36506919,3791313.5535761365
2020-05-26,4826,23159,3126465,1.1592962844644523,3624499,3772656.9923033677,3764887.6916336077
2020-05-27,4826,23159,3126465,1.1920267910321352,3726830,3725655.634234921,3711336.412348285
2020-05-28,4826,23159,3126465,1.2219491156624191,3820381,3736080.7117344993,3729126.894287515
2020-05-29,4828,23169,3127815,1.203943754759836,3765713,3749989.8485901416,3768328.012552433
2020-05-30,4828,23169,3127815,1.2081745106243889,3778946,3760972.518131198,3760668.8153298297
2020-05-31,4828,23169,3127815,1.1936986439060722,3733668,3757534.2510399944,3766758.0884361165
2020-06-01,4828,23169,3127815,1.2250192147445695,3831633,3758407.6897725477,3749317.5202991907
2020-06-02,4829,23174,3128490,1.2001413772726692,3754630,3770349.2050167555,3788517.088706557
2020-06-03,4829,23174,3128490,1.2208817225644577,3819516,3772000.4268149617,3764794.686762397
2020-06-04,4830,23179,3129165,1.1729362608477978,3670311,3778342.0733105433,3791078.20730342
2020-06-05,4831,23183,3129705,1.167334620975161,3653412,3754748.2058612816,3734627.3916028673
2020-06-06,4831,23183,3129705,1.2226780075821528,3826621,3721470.157008288,3709231.8356428253
2020-06-07,4832,23188,3130380,1.244618638349209,3896129,3756324.5416453523,3771705.782206456
2020-06-08,4832,23188,3130380,1.207245887608147,3779138,3786620.479661905,3812987.2589014
2020-06-09,4833,23193,3131055,1.1806067765610715,3696544,3791624.1133393864,3785962.3794066543
2020-06-10,4833,23193,3131055,1.1699482612755243,3663172,3760920.9394323532,3749574.5419902937
2020-06-11,4834,23198,3131730,1.1576667473830742,3625499,3739662.72336042,3717965.043460507
2020-06-12,4834,23198,3131730,1.1648369986899487,3647954,3703477.748918856,3686730.769429366
2020-06-13,4834,23198,3131730,1.219251996816176,3818368,3693641.9413947808,3677668.961145603
2020-06-14,4835,23203,3132405,1.2312905015605282,3856900,3721413.652890979,3745247.150363843
2020-06-15,4836,23207,3132945,1.2240786408466957,3834971,3761169.5425059074,3784599.0872930386
2020-06-16,4836,23207,3132945,1.155831137095413,3621155,3776586.7008264735,3798325.2532343077
2020-06-17,4837,23212,3133620,1.2213108690018266,3827124,3739474.2900397116,3713737.930162817
2020-06-18,4838,23217,3134295,1.226239579537947,3843396,3756941.3312348174,3773832.729146157
2020-06-19,4839,23222,3134970,1.2433983843160523,3898016,3783874.0536565976,3794340.247850096
2020-06-20,4839,23222,3134970,1.21303487468493,3802827,3810908.5731506688,3839246.9746452216
2020-06-21,4840,23227,3135645,1.2392504536944489,3885849,3813474.409373184,3815524.179882182
2020-06-22,4840,23227,3135645,1.18090179911085,3702888,3830292.838005595,3847199.9141107798
2020-06-23,4840,23227,3135645,1.2191601195473307,3822853,3797888.42353317,3779095.9448252474
2020-06-24,4840,23227,3135645,1.1903055211633722,3732375,3802656.465843435,3807897.6939584306
2020-06-25,4841,23231,3136185,1.2134591584623686,3805632,3783158.8109986493,3770371.561208959
2020-06-26,4841,23231,3136185,1.2059043419408273,3781939,3788374.1463857847,3790535.4503930314
2020-06-27,4841,23231,3136185,1.2006559833939918,3765479,3786044.3530547377,3784477.2420416027
2020-06-28,4841,23231,3136185,1.2410111182268482,3892040,3782477.4179923176,3778208.11617253
2020-06-29,4843,23241,3137535,1.2370278199096791,3881218,3810229.7919700807,3827411.4167359048
2020-06-30,4843,23241,3137535,1.2407713278247166,3892963,3826238.5992490076,3844628.929782939
2020-07-01,4843,23241,3137535,1.17639787195837,3690989,3845134.1227021273,3861702.263105444
2020-07-02,4843,23241,3137535,1.1891949023376562,3731140,3803561.8318894883,3778621.5438993718
2020-07-03,4843,23241,3137535,1.1667590055084045,3660747,3787346.9230068745,3768204.4977082442
2020-07-04,4843,23241,3137535,1.2353924306885775,3876086,3753002.418656148,3730047.242635844
2020-07-05,4844,23246,3138210,1.1863590629077077,3723043,3786908.010298111,3801472.6754631028
2020-07-06,4844,23246,3138210,1.1791149606417966,3700310,3766677.8288201764,3758807.424121826
2020-07-07,4845,23251,3138885,1.1699764544837796,3672421,3750662.7066360563,3738270.638577925
2020-07-08,4846,23255,3139425,1.2007028165753644,3769516,3726216.1809940813,3715941.054266807
2020-07-09,4847,23260,3140100,1.2383852763479115,3888653,3740780.5819370337,3746222.366114261
2020-07-10,4847,23260,3140100,1.200083290322287,3768381,3777373.6689004516,3802511.663283467
2020-07-11,4849,23270,3141450,1.2266335785417493,3853408,3776657.507605414,3777526.234524914
2020-07-12,4850,23275,3142125,1.2448950999494004,3911616,3792234.9750394463,3810091.886984714
2020-07-13,4850,23275,3142125,1.2064982058691316,3790968,3828163.5665515615,3851037.4230479184
2020-07-14,4850,23275,3142125,1.182336819338271,3715050,3815499.7300373064,3816813.6259074444
2020-07-15,4850,23275,3142125,1.2280457326752612,3858673,3793601.7831316353,3778396.2615134423
2020-07-16,4853,23289,3144015,1.1891059919548308,3738567,3807931.195941595,3816720.508336109
2020-07-17,4854,23294,3144690,1.1744585732724735,3693308,3791446.587907225,3781309.081469252
2020-07-18,4855,23299,3145365,1.2188925952646894,3833862,3763629.955054157,3746479.0928567844
2020-07-19,4856,23303,3145905,1.1604551718946736,3650681,3782810.5813672002,3793171.848927475
2020-07-20,4856,23303,3145905,1.221999912147981,3844295,3744122.315542729,3721734.624827753
2020-07-21,4857,23308,3146580,1.2263190123565542,3858710,3772975.964730703,3784500.7853439916
2020-07-22,4857,23308,3146580,1.188613260071559,3740066,3793426.4228738127,3813165.9182193875
2020-07-23,4858,23313,3147255,1.2361237154770257,3890396,3781091.147468975,3770627.7111043017
2020-07-24,4860,23323,3148605,1.1906542579428263,3748899,3804611.9106740854,3829070.215244565
2020-07-25,4861,23327,3149145,1.237221876976461,3896191,3794681.492008382,3784901.289468513
2020-07-26,4861,23327,3149145,1.1810182981173083,3719197,3820263.2502524494,3839391.5836249758
2020-07-27,4862,23332,3149820,1.1891635577427184,3745651,3795371.001007885,3773478.6379890256
2020-07-28,4863,23337,3150495,1.1810590446898617,3720920,3781868.945505605,3776033.8179332674
2020-07-29,4864,23342,3151170,1.207648940618138,3805507,3766505.1054944894,3752606.593325938
2020-07-30,4864,23342,3151170,1.2349482661286104,3891531,3775566.738179909,3779951.474059426
2020-07-31,4866,23351,3152385,1.197283607767838,3774298,3806313.7292636246,3828486.744572852
2020-08-01,4866,23351,3152385,1.2019445441252363,3788991,3795044.6376186726,3793779.8969208817
2020-08-02,4866,23351,3152385,1.2183130600075884,3840591,3793238.455928779,3796052.8819089956
2020-08-03,4867,23356,3153060,1.1592285156623388,3655117,3807081.5525889643,3815242.850394312
2020-08-04,4867,23356,3153060,1.2057327832548514,3801747,3764643.460643509,3740802.2371554687
2020-08-05,4867,23356,3153060,1.1933009241734762,3762549,3773324.952269661,3782013.774856203
2020-08-06,4867,23356,3153060,1.212270272502083,3822360,3771164.843905035,3767767.429287497
2020-08-07,4868,23361,3153735,1.177971560346894,3715010,3787115.053394523,3795711.9433344444
2020-08-08,4868,23361,3153735,1.164874768471626,3673706,3767372.2784813745,3758656.2556249895
2020-08-09,4868,23361,3153735,1.1571622521203453,3649383,3744352.704308643,3722740.140674936
2020-08-10,4868,23361,3153735,1.205613963676566,3802186,3717588.0077078436,3698685.7076276396
2020-08-11,4870,23371,3155085,1.1863090868303048,3742906,3740213.6420413167,3751009.974528328
2020-08-12,4870,23371,3155085,1.1698595669043812,3691006,3739302.3431959217,3739790.4868990304
2020-08-13,4870,23371,3155085,1.1596992456547115,3658949,3726564.7468546005,3718421.9258368756
2020-08-14,4871,23375,3155625,1.1555986900548616,3646636,3705163.3585018115,3694208.7399199433
2020-08-15,4871,23375,3155625,1.2288016717716732,3877637,3694932.1265484476,3682431.6016650246
2020-08-16,4875,23395,3158325,1.2374329912928956,3908215,3738404.2136276052,3771248.600142741
2020-08-17,4876,23399,3158865,1.2130842602784546,3831969,3783478.7856955742,3815922.1922572255
2020-08-18,4876,23399,3158865,1.223026824887601,3863376,3795901.6055502794,3810594.728398319
2020-08-19,4877,23404,3159540,1.1984190052366732,3786452,3817423.473393496,3830346.5021057767
2020-08-20,4877,23404,3159540,1.2348786346629137,3901648,3808221.241998126,3804640.7372918953
2020-08-21,4880,23419,3161565,1.2220454476091334,3863576,3835703.066146905,3853979.191389069
2020-08-22,4881,23423,3162105,1.1921743567571792,3769780,3839401.960876916,3847943.3746125116
2020-08-23,4881,23423,3162105,1.163176763018195,3678087,3822345.854229162,3812829.076276219
2020-08-24,4882,23428,3162780,1.1838773285091897,3744343,3782524.3625865174,3760317.6939007365
2020-08-25,4882,23428,3162780,1.2167154978926502,3848203,3773309.7432984984,3765137.436437715
2020-08-26,4883,23433,3163455,1.2146184110148623,3842390,3789305.778514765,3806442.8399526966
2020-08-27,4883,23433,3163455,1.234810008641751,3906265,3807258.9300165414,3809599.6810272224
2020-08-28,4884,23438,3164130,1.164838144560854,3685699,3828013.864786271,3849637.325190131
2020-08-29,4884,23438,3164130,1.1603640886962154,3671542,3791348.42551958,3770402.871647795
2020-08-30,4884,23438,3164130,1.2160316827041424,3847682,3759114.146806538,3737613.534248562
2020-08-31,4885,23443,3164805,1.202409792033866,3805392,3786450.730305682,3797532.2057669144
2020-09-01,4887,23452,3166020,1.1188390467679048,3542266,3789541.014758885,3792840.071382508
2020-09-02,4887,23452,3166020,1.0659153726546131,3374709,3726291.695536175,3678233.9428427154
2020-09-03,4887,23452,3166020,1.0926745729702985,3459429,3631284.527057309,3567678.1926246826
2020-09-04,4888,23457,3166695,1.0981200060227727,3477411,3587135.932536358,3547876.5886828527
2020-09-05,4888,23457,3166695,1.047822428486177,3318134,3556394.9076511995,3527802.0302489814
2020-09-06,4888,23457,3166695,1.0739863527524058,3400987,3492557.5228631846,3441066.6937146536
2020-09-07,4889,23462,3167370,1.0989736768491114,3480856,3466074.3672338715,3440456.4873709828
2020-09-08,4890,23467,3168045,1.1029361601493644,3494151,3472050.3302662536,3468020.9469808596
2020-09-09,4890,23467,3168045,1.071778410248608,3395442,3475017.738299732,3479705.999235233
2020-09-10,4890,23467,3168045,1.0767260973236452,3411116,3454430.9942735014,3438927.191214729
2020-09-11,4890,23467,3168045,1.082483040422747,3429354,3441795.1728422097,3431286.9286966044
2020-09-12,4891,23471,3168585,1.067000438239213,3380881,3441660.210860263,3433229.455301797
2020-09-13,4891,23471,3168585,1.0859971542193332,3441074,3426388.009199773,3415239.7914338186
2020-09-14,4891,23471,3168585,1.1176754268104248,3541449,3433031.46903874,3435129.93812591
2020-09-15,4892,23476,3169260,1.0616675039844992,3364700,3459766.4132666863,3476748.874973072
2020-09-16,4892,23476,3169260,1.0564285982979071,3348096,3434523.9899065983,3417736.145859751
2020-09-17,4893,23481,3169935,1.1209711869727594,3553405,3412836.9555619243,3398523.3926843903
2020-09-18,4893,23481,3169935,1.0578142667117962,3353202,3447910.0275821546,3473752.1112678405
2020-09-19,4894,23486,3170610,1.0522764244843408,3336358,3419959.4828004665,3408387.843393839
2020-09-20,4894,23486,3170610,1.091918597843357,3462048,3400405.4742845367,3381632.2997686965
2020-09-21,4895,23491,3171285,1.0559332984118903,3348665,3414298.82590149,3423861.7262777914
2020-09-22,4895,23491,3171285,1.080854017588077,3427696,3397314.672620933,3385621.183367464
2020-09-23,4896,23495,3171825,1.0713464969934794,3398123,3404304.4538895385,3410625.078620862
2020-09-24,4897,23500,3172500,1.1000159173100743,3489800,3405551.436751302,3403502.380295228
2020-09-25,4897,23500,3172500,1.120146211248191,3553663,3429018.6602802714,3437998.590771563
2020-09-26,4897,23500,3172500,1.0919421314851143,3464186,3462986.2681228863,3477611.8150018323
2020-09-27,4898,23505,3173175,1.0679709554214727,3388858,3463179.2597123976,3466896.1208173907
2020-09-28,4898,23505,3173175,1.093295350301314,3469217,3443463.5017079404,3432658.71846818
2020-09-29,4899,23510,3173850,1.0459902529768834,3319816,3450200.124727871,3449155.167281232
2020-09-30,4899,23510,3173850,1.1048552058019578,3506644,3413931.7015293757,3393040.640582146
2020-10-01,4899,23510,3173850,1.094630089449487,3474191,3438306.3412810103,3454092.7291343347
2020-10-02,4901,23519,3175065,1.0947448481074629,3475886,3446229.288649035,3455533.2152218157
2020-10-03,4901,23519,3175065,1.089029174119266,3457738,3455558.974875868,3463794.8180715945
2020-10-04,4902,23524,3175740,1.124046638763181,3569679,3453418.134143401,3457445.828342368
2020-10-05,4902,23524,3175740,1.1219407805086117,3562992,3485883.815139265,3506919.9170645396
2020-10-06,4903,23529,3176415,1.0571061609935966,3357807,3505951.4088590443,3520414.3838620633
2020-10-07,4904,23534,3177090,1.1178459887349703,3551497,3469237.6969759753,3444824.3418738865
2020-10-08,4905,23539,3177765,1.118159249884159,3553247,3491483.2254683794,3509169.609750773
2020-10-09,4906,23543,3178305,1.0682074194287212,3395088,3508994.261721331,3518753.360597292
2020-10-10,4906,23543,3178305,1.0722019322668863,3407784,3477130.501443388,3457718.25314341
2020-10-11,4907,23548,3178980,1.104350882460066,3510709,3460814.0988102225,3451760.018134177
2020-10-12,4907,23548,3178980,1.053075184902137,3347704,3470646.1538278135,3478049.548937905
2020-10-13,4908,23553,3179655,1.0479630473719788,3332160,3437515.143075946,3416466.29810992
2020-10-14,4909,23558,3180330,1.1214000209098254,3566422,3409434.101757964,3388954.3486843873
2020-10-15,4910,23563,3181005,1.0487117647786068,3335957,3451570.0197235267,3474528.2518369197
2020-10-16,4912,23572,3182220,1.1143963566971784,3546254,3417699.967012857,3399494.576049529
2020-10-17,4912,23572,3182220,1.065098464816039,3389377,3454033.4238055805,3474102.3471105974
2020-10-18,4914,23582,3183570,1.04566310281603,3328941,3436596.8711721497,3430852.3335580556
2020-10-19,4914,23582,3183570,1.1067925034863122,3523551,3411037.0611413224,3386510.3718484384
2020-10-20,4914,23582,3183570,1.0524906883404972,3350677,3439201.95585324,3452590.798566145
2020-10-21,4914,23582,3183570,1.1130892462589037,3543597,3419457.0410815813,3402386.9667607355
2020-10-22,4916,23591,3184785,1.0517030481073832,3349448,3450077.3104037954,3472802.38991492
2020-10-23,4917,23596,3185460,1.1340646977298712,3612517,3424165.5392850833,3401176.377137933
2020-10-24,4917,23596,3185460,1.0781428618639075,3434380,3473245.1289689303,3509526.8263980746
2020-10-25,4917,23596,3185460,1.0801329280368643,3440720,3460778.08541084,3460533.7312103873
2020-10-26,4918,23601,3186135,1.0513175876680494,3349639,3455715.2305337996,3452135.5722883674
2020-10-27,4918,23601,3186135,1.0790850078862049,3438110,3427044.69768577,3413439.518683725
2020-10-28,4919,23606,3186810,1.0976585094213092,3498029,3429372.2690984253,3430156.291319527
2020-10-29,4921,23615,3188025,1.0457639870448976,3333921,3445995.500504329,3461574.806368026
2020-10-30,4921,23615,3188025,1.095351276974408,3492007,3421274.847399639,3396861.7079471126
2020-10-31,4922,23620,3188700,1.06435768667508,3393917,3437168.433785417,3448939.588475642
2020-11-01,4923,23625,3189375,1.0796167202440718,3443302,3428606.08043504,3423596.734135944
2020-11-02,4924,23630,3190050,1.0534960047790132,3360704,3432447.4912372194,3429402.215131567
2020-11-03,4925,23635,3190725,1.0960856747525325,3497307,3413828.4598738616,3400104.943603548
2020-11-04,4926,23639,3191265,1.0541441743801327,3364053,3434898.7760995403,3449359.6490455684
2020-11-05,4926,23639,3191265,1.0795710597787362,3445197,3415122.5153903007,3402520.3612639327
2020-11-06,4927,23644,3191940,1.0676021987138506,3407722,3423647.13324482,3427053.9485206045
2020-11-07,4927,23644,3191940,1.1188761923867885,3571385,3416955.5441967286,3419841.365255887
2020-11-08,4928,23649,3192615,1.0934748891317785,3491044,3460635.3274434106,3483366.9598033824
2020-11-09,4929,23654,3193290,1.1200222161627345,3576555,3463100.984814403,3475797.4452139926
2020-11-10,4930,23659,3193965,1.1124893275841448,3553251,3497777.1653248,3518888.5596087575
2020-11-11,4931,23663,3194505,1.1262369237630376,3597769,3511295.9531323253,3525053.36695721
2020-11-12,4931,23663,3194505,1.0770174235455992,3440537,3536500.8980230144,3554352.9783322574
2020-11-13,4931,23663,3194505,1.1030475111333613,3523690,3509256.041223996,3492789.463254841
2020-11-14,4931,23663,3194505,1.134315667546974,3623577,3517933.77505734,3520839.4624993824
2020-11-15,4931,23663,3194505,1.0726620262862254,3426624,3541325.1284855325,3561253.248898239
2020-11-16,4933,23673,3195855,1.087282535826847,3474797,3513848.5613576374,3494599.4699396873
2020-11-17,4933,23673,3195855,1.0606907391551776,3389813,3500041.629334678,3495784.3353857333
2020-11-18,4933,23673,3195855,1.0772106504604837,3442609,3472859.311544873,3452707.504342848
2020-11-19,4933,23673,3195855,1.0978611318010751,3508604,3460755.6017580032,3451850.3600714505
2020-11-20,4934,23678,3196530,1.0817900485080665,3457974,3476876.0838715094,3483808.362751729
2020-11-21,4934,23678,3196530,1.1035554459015453,3527548,3465959.6329411855,3465873.893219339
2020-11-22,4935,23683,3197205,1.1178302216452096,3573932,3486785.2448090217,3494287.0134879756
2020-11-23,4935,23683,3197205,1.1307165377939037,3615132,3508579.7831949363,3524375.3150452008
2020-11-24,4935,23683,3197205,1.1240115565743487,3593695,3539680.156864186,3558869.258463729
2020-11-25,4937,23692,3198420,1.1006598453289012,3520372,3552265.174708711,3568066.2583043664
2020-11-26,4938,23697,3199095,1.1069185199199985,3541137,3546688.345208571,3536858.8462692853
2020-11-27,4939,23702,3199770,1.0599244928711855,3391514,3543360.1852355734,3547836.293481396
2020-11-28,4939,23702,3199770,1.0772830163104872,3447057,3504524.9711945932,3477034.2821961734
2020-11-29,4939,23702,3199770,1.0981715534536585,3513896,3487527.377130539,3477653.7633276395
2020-11-30,4939,23702,3199770,1.13190307791502,3621829,3495391.580166874,3496601.6642552875
2020-12-01,4940,23707,3200445,1.1127415536014886,3561268,3525147.1284508742,3552693.4074873757
2020-12-02,4940,23707,3200445,1.0522458279651516,3367654,3537420.3459148747,3543232.3267911077
2020-12-03,4940,23707,3200445,1.091519461352741,3493348,3487292.444427556,3463921.254144991
2020-12-04,4941,23711,3200985,1.0941315797982962,3502298,3492431.8990259925,3490428.693914264
2020-12-05,4941,23711,3200985,1.055066757889676,3377252,3493726.0390323903,3494928.3977439725
2020-12-06,4941,23711,3200985,1.1305760245030456,3618956,3465255.559167015,3441057.2074409854
2020-12-07,4942,23716,3201660,1.0875762125545885,3482049,3506066.291148063,3528627.309859102
2020-12-08,4943,23721,3202335,1.0811649664017906,3462252,3500282.467222858,3499105.854109753
2020-12-09,4943,23721,3202335,1.0877982174450411,3483494,3491436.540081346,3482686.56045148
2020-12-10,4946,23735,3204225,1.1275651065663383,3612972,3488654.3784160838,3486802.1518267514
2020-12-11,4948,23745,3205575,1.0518343895610136,3371734,3520963.0099195866,3541133.180406318
2020-12-12,4949,23750,3206250,1.1106495322818657,3561020,3479406.9675843376,3455375.020458699
2020-12-13,4949,23750,3206250,1.0492879558682402,3364279,3500894.1796183083,3513065.283377536
2020-12-14,4949,23750,3206250,1.092873019642148,3504024,3464930.138330544,3445475.975344726
2020-12-15,4950,23755,3206925,1.0673875791677163,3423031,3474073.125077446,3480123.3522345345
2020-12-16,4950,23755,3206925,1.0856989940355166,3481755,3458353.5951172025,3451942.5307612102
2020-12-17,4950,23755,3206925,1.121900309405214,3597850,3470044.0560897747,3471531.701286984
2020-12-18,4952,23764,3208140,1.088193572392561,3491077,3499067.258582327,3522455.7645502742
2020-12-19,4952,23764,3208140,1.1240583937916409,3606136,3502277.939565526,3500537.5401264047
2020-12-20,4953,23769,3208815,1.0791689999596918,3462853,3527290.855062069,3545451.447263435
2020-12-21,4954,23774,3209490,1.1284733100963356,3621823,3513588.699294589,3501639.9832933955
2020-12-22,4954,23774,3209490,1.0584635810107563,3397128,3539047.226091368,3557918.9550070222
2020-12-23,4955,23779,3210165,1.0908537568658851,3501820,3503126.5529665425,3482948.19379464
2020-12-24,4956,23783,3210705,1.0950518959790343,3515888,3500327.846716243,3500625.8653281303
2020-12-25,4957,23788,3211380,1.0804242719882928,3469652,3503868.498040346,3511572.783506756
2020-12-26,4959,23798,3212730,1.0762816624561118,3457802,3496439.475069435,3485943.575818921
2020-12-27,4960,23803,3213405,1.0671631040318423,3429227,3482709.8242411823,3479733.5307455156
2020-12-28,4960,23803,3213405,1.0881534095216128,3496677,3469357.21823353,3459100.1195741827
2020-12-29,4961,23807,3213945,1.0704838701197947,3440476,3477696.91837734,3476791.765736215
2020-12-30,4961,23807,3213945,1.089459567910651,3501463,3466896.5659787566,3462297.6529433583
2020-12-31,4961,23807,3213945,1.0945495262082403,3517821,3478061.6786458725,3478589.7306087334
2021-01-01,4962,23812,3214620,1.1961741235734544,3845245,3488828.8129726336,3497419.408439301
2021-01-02,4964,23822,3215970,1.123770229957392,3614011,3584853.7124654427,3644318.4130061558
2021-01-03,4965,23827,3216645,1.201793130626598,3865741,3589805.2625143663,3607302.236309194
2021-01-04,4965,23827,3216645,1.1728305280654403,3772579,3666764.999925918,3714435.5336736953
2021-01-05,4966,23831,3217185,1.1687124290645745,3759964,3688156.9114790997,3720461.1559085096
2021-01-06,4967,23836,3217860,1.1491732773776666,3697878,3711580.712330676,3727822.5614207764
2021-01-07,4968,23841,3218535,1.1985117319174865,3857451,3704942.6689682505,3714771.6688739704
2021-01-08,4968,23841,3218535,1.1871193542232177,3820785,3747213.6733887885,3777878.249037639
2021-01-09,4968,23841,3218535,1.12602491682829,3624150,3761745.1723372196,3785252.8781517544
2021-01-10,4970,23851,3219885,1.2003023117480178,3864835,3731465.365094303,3712285.216594854
2021-01-11,4971,23855,3220425,1.1723658766513807,3775516,3761897.0322107975,3788217.26292499
2021-01-12,4972,23860,3221100,1.1325058721507495,3647914,3769950.696852371,3774436.9294315693
2021-01-13,4972,23860,3221100,1.1696749543065776,3767639,3733190.273461329,3709738.8127569826
2021-01-14,4974,23870,3222450,1.1183129485132577,3603707,3747734.775351779,3751589.1389837377
2021-01-15,4974,23870,3222450,1.157357806188023,3729527,3703358.695939598,3675217.7175467103
2021-01-16,4977,23884,3224340,1.1703479654246522,3773599,3716110.7289636075,3716255.216988882
2021-01-17,4978,23889,3225015,1.1269636283582811,3634474,3723997.973663896,3737888.622332094
2021-01-18,4978,23889,3225015,1.1453145079068483,3693656,3705384.2883511153,3689737.0778483097
2021-01-19,4979,23894,3225690,1.1353266758114873,3662211,3698343.0337267467,3693306.621592466
2021-01-20,4979,23894,3225690,1.1284461812417044,3640017,3690227.6080069966,3682251.1987936804
2021-01-21,4980,23899,3226365,1.118951526840421,3610146,3674387.872071529,3669440.3270748677
2021-01-22,4982,23908,3227580,1.1381480484304538,3673463,3660998.0252860133,3640790.2599935024
2021-01-23,4982,23908,3227580,1.1747884724700643,3791723,3660249.528845724,3664885.4584604115
2021-01-24,4982,23908,3227580,1.1539424153067923,3724441,3700778.2996239234,3719250.3465498653
2021-01-25,4984,23918,3228930,1.1756433526021686,3796070,3701076.262300479,3715223.420366767
2021-01-26,4984,23918,3228930,1.1909197834998402,3845396,3733242.602619038,3747056.8823396545
2021-01-27,4987,23932,3230820,1.1289713224195064,3647503,3755958.7028379557,3787500.79979418
2021-01-28,4987,23932,3230820,1.1968313087736615,3866746,3731762.594457854,3711853.8122787564
